
      	X(nS)     	Ch1(mV)      
 190  	11.0850   	138.953491  
 191  	11.1437   	139.097168  
 192  	11.2023   	139.097168  
 193  	11.2610   	139.672241  
 194  	11.3196   	139.672241  
 195  	11.3783   	139.959717  
 196  	11.4370   	140.534668  
 197  	11.4956   	140.175293  
 198  	11.5543   	139.384644  
 199  	11.6129   	139.528442  
 200  	11.6716   	138.881592  
 201  	11.7302   	139.384644  
 202  	11.7889   	139.959717  
 203  	11.8475   	140.175293  
 204  	11.9062   	140.390991  
 205  	11.9648   	139.887817  
 206  	12.0235   	140.031616  
 207  	12.0821   	139.672241  
 208  	12.1408   	139.887817  
 209  	12.1994   	140.462769  
 210  	12.2581   	140.678467  
 211  	12.3167   	140.965942  
 212  	12.3754   	140.534668  
 213  	12.4340   	141.469116  
 214  	12.4927   	141.900269  
 215  	12.5513   	141.684692  
 216  	12.6100   	140.606567  
 217  	12.6686   	141.756592  
 218  	12.7273   	141.756592  
 219  	12.7859   	141.684692  
 220  	12.8446   	141.756592  
 221  	12.9032   	142.044067  
 222  	12.9619   	142.619019  
 223  	13.0205   	142.978394  
 224  	13.0792   	142.547241  
 225  	13.1378   	142.547241  
 226  	13.1965   	142.259644  
 227  	13.2551   	141.756592  
 228  	13.3138   	141.109741  
 229  	13.3724   	140.894043  
 230  	13.4311   	141.253418  
 231  	13.4897   	141.900269  
 232  	13.5484   	141.397217  
 233  	13.6070   	140.678467  
 234  	13.6657   	141.756592  
 235  	13.7243   	141.397217  
 236  	13.7830   	141.397217  
 237  	13.8416   	141.612793  
 238  	13.9003   	142.978394  
 239  	13.9589   	141.900269  
 240  	14.0176   	140.750366  
 241  	14.0762   	140.247192  
 242  	14.1349   	140.534668  
 243  	14.1935   	141.469116  
 244  	14.2522   	140.822144  
 245  	14.3109   	140.247192  
 246  	14.3695   	140.462769  
 247  	14.4282   	140.822144  
 248  	14.4868   	140.175293  
 249  	14.5455   	140.822144  
 250  	14.6041   	139.600342  
 251  	14.6628   	139.097168  
 252  	14.7214   	138.881592  
 253  	14.7801   	139.384644  
 254  	14.8387   	139.169067  
 255  	14.8974   	138.306519  
 256  	14.9560   	138.090942  
 257  	15.0147   	137.803467  
 258  	15.0733   	136.365967  
 259  	15.1320   	136.294067  
 260  	15.1906   	134.928467  
 261  	15.2493   	133.994019  
 262  	15.3079   	134.784668  
 263  	15.3666   	133.778442  
 264  	15.4252   	133.275269  
 265  	15.4839   	135.000366  
 266  	15.5425   	133.778442  
 267  	15.6012   	133.131592  
 268  	15.6598   	132.269043  
 269  	15.7185   	132.484741  
 270  	15.7771   	132.197144  
 271  	15.8358   	130.759644  
