
      	X(nS)     	Ch1(mV)      
 190  	11.0850   	98.740540   
 191  	11.1437   	99.531189   
 192  	11.2023   	98.740540   
 193  	11.2610   	99.315613   
 194  	11.3196   	99.818672   
 195  	11.3783   	99.171814   
 196  	11.4370   	98.668640   
 197  	11.4956   	97.590515   
 198  	11.5543   	97.590515   
 199  	11.6129   	98.021790   
 200  	11.6716   	98.740540   
 201  	11.7302   	98.668640   
 202  	11.7889   	100.609314  
 203  	11.8475   	99.890564   
 204  	11.9062   	99.674995   
 205  	11.9648   	98.812439   
 206  	12.0235   	99.603081   
 207  	12.0821   	99.387390   
 208  	12.1408   	99.531189   
 209  	12.1994   	100.106140  
 210  	12.2581   	100.034363  
 211  	12.3167   	100.249939  
 212  	12.3754   	100.106140  
 213  	12.4340   	100.393745  
 214  	12.4927   	100.537422  
 215  	12.5513   	100.681213  
 216  	12.6100   	100.537422  
 217  	12.6686   	99.603081   
 218  	12.7273   	100.393745  
 219  	12.7859   	100.393745  
 220  	12.8446   	100.106140  
 221  	12.9032   	99.531189   
 222  	12.9619   	100.681213  
 223  	13.0205   	100.968689  
 224  	13.0792   	100.178040  
 225  	13.1378   	100.896790  
 226  	13.1965   	100.178040  
 227  	13.2551   	100.609314  
 228  	13.3138   	100.753113  
 229  	13.3724   	100.537422  
 230  	13.4311   	99.243713   
 231  	13.4897   	99.531189   
 232  	13.5484   	99.387390   
 233  	13.6070   	99.890564   
 234  	13.6657   	100.034363  
 235  	13.7243   	100.321831  
 236  	13.7830   	99.818672   
 237  	13.8416   	99.962463   
 238  	13.9003   	99.171814   
 239  	13.9589   	99.028015   
 240  	14.0176   	99.171814   
 241  	14.0762   	100.321831  
 242  	14.1349   	100.753113  
 243  	14.1935   	101.759346  
 244  	14.2522   	101.471863  
 245  	14.3109   	101.184258  
 246  	14.3695   	100.393745  
 247  	14.4282   	101.040581  
 248  	14.4868   	100.824890  
 249  	14.5455   	100.321831  
 250  	14.6041   	100.537422  
 251  	14.6628   	99.531189   
 252  	14.7214   	99.315613   
 253  	14.7801   	99.746758   
 254  	14.8387   	98.668640   
 255  	14.8974   	99.028015   
 256  	14.9560   	98.524963   
 257  	15.0147   	98.956230   
 258  	15.0733   	98.812439   
 259  	15.1320   	98.453072   
 260  	15.1906   	97.949890   
 261  	15.2493   	98.453072   
 262  	15.3079   	99.387390   
 263  	15.3666   	98.453072   
 264  	15.4252   	97.159363   
 265  	15.4839   	97.734306   
 266  	15.5425   	96.799988   
 267  	15.6012   	96.368706   
 268  	15.6598   	95.362488   
 269  	15.7185   	95.146797   
 270  	15.7771   	96.584290   
 271  	15.8358   	96.296814   
 272  	15.8944   	95.506165   
 273  	15.9531   	96.656189   
 274  	16.0117   	95.865547   
 275  	16.0704   	96.153015   
 276  	16.1290   	95.937439   
 277  	16.1877   	96.512383   
 278  	16.2463   	95.937439   
 279  	16.3050   	95.793633   
 280  	16.3636   	96.584290   
 281  	16.4223   	95.362488   
 282  	16.4809   	95.721870   
 283  	16.5396   	95.146797   
 284  	16.5982   	95.290588   
 285  	16.6569   	95.506165   
 286  	16.7155   	95.793633   
 287  	16.7742   	95.434265   
 288  	16.8328   	94.931206   
 289  	16.8915   	95.649956   
 290  	16.9501   	96.799988   
 291  	17.0088   	97.231148   
 292  	17.0674   	97.159363   
 293  	17.1261   	97.374939   
 294  	17.1848   	97.087471   
 295  	17.2434   	97.159363   
 296  	17.3021   	97.878113   
 297  	17.3607   	97.231148   
 298  	17.4194   	97.303040   
 299  	17.4780   	97.015556   
 300  	17.5367   	97.159363   
 301  	17.5953   	97.374939   
 302  	17.6540   	97.949890   
 303  	17.7126   	96.440613   
 304  	17.7713   	96.296814   
 305  	17.8299   	96.584290   
 306  	17.8886   	95.937439   
 307  	17.9472   	95.937439   
 308  	18.0059   	96.224915   
 309  	18.0645   	95.578064   
 310  	18.1232   	96.871765   
 311  	18.1818   	97.087471   
 312  	18.2405   	96.656189   
 313  	18.2991   	96.296814   
 314  	18.3578   	96.512383   
 315  	18.4164   	96.009338   
 316  	18.4751   	95.578064   
 317  	18.5337   	95.721870   
 318  	18.5924   	95.218689   
 319  	18.6510   	93.349915   
 320  	18.7097   	93.278015   
 321  	18.7683   	92.990540   
