
      	X(nS)     	Ch1(mV)      
 187  	10.9091   	-19.279907  
 188  	10.9677   	-19.254089  
 189  	11.0264   	-19.252378  
 190  	11.0850   	-19.219788  
 191  	11.1437   	-19.190613  
 192  	11.2023   	-19.192320  
 193  	11.2610   	-19.140074  
 194  	11.3196   	-19.172668  
 195  	11.3783   	-19.159180  
 196  	11.4370   	-19.137815  
 197  	11.4956   	-19.172056  
 198  	11.5543   	-19.158630  
 199  	11.6129   	-19.081116  
 200  	11.6716   	-19.058655  
 201  	11.7302   	-19.119873  
 202  	11.7889   	-19.097412  
 203  	11.8475   	-19.050232  
 204  	11.9062   	-19.050232  
 205  	11.9648   	-19.131653  
 206  	12.0235   	-19.045715  
 207  	12.0821   	-19.027771  
 208  	12.1408   	-19.067076  
 209  	12.1994   	-19.052490  
 210  	12.2581   	-18.947449  
 211  	12.3167   	-18.943542  
 212  	12.3754   	-19.028318  
 213  	12.4340   	-19.067076  
 214  	12.4927   	-19.003601  
 215  	12.5513   	-18.905945  
 216  	12.6100   	-18.844177  
 217  	12.6686   	-18.813841  
 218  	12.7273   	-18.746458  
 219  	12.7859   	-18.705994  
 220  	12.8446   	-18.739134  
 221  	12.9032   	-18.726807  
 222  	12.9619   	-18.705994  
 223  	13.0205   	-18.761047  
 224  	13.0792   	-18.705442  
 225  	13.1378   	-18.642578  
 226  	13.1965   	-18.715025  
 227  	13.2551   	-18.684692  
 228  	13.3138   	-18.638611  
 229  	13.3724   	-18.567322  
 230  	13.4311   	-18.530272  
 231  	13.4897   	-18.502197  
 232  	13.5484   	-18.428650  
 233  	13.6070   	-18.349426  
 234  	13.6657   	-18.300049  
 235  	13.7243   	-18.166382  
 236  	13.7830   	-18.160215  
 237  	13.8416   	-18.133850  
 238  	13.9003   	-17.987244  
 239  	13.9589   	-17.744141  
 240  	14.0176   	-17.534666  
 241  	14.0762   	-17.150574  
 242  	14.1349   	-16.716553  
 243  	14.1935   	-16.195435  
 244  	14.2522   	-15.393005  
 245  	14.3109   	-14.052673  
 246  	14.3695   	-12.263123  
 247  	14.4282   	-10.639709  
 248  	14.4868   	-9.489746   
 249  	14.5455   	-8.617126   
 250  	14.6041   	-7.691711   
 251  	14.6628   	-5.315368   
 252  	14.7214   	10.950867   
 253  	14.7801   	33.054077   
 254  	14.8387   	50.920712   
 255  	14.8974   	64.975639   
 256  	14.9560   	75.900574   
 257  	15.0147   	83.827576   
 258  	15.0733   	90.249817   
 259  	15.1320   	94.827812   
 260  	15.1906   	98.045959   
 261  	15.2493   	101.091118  
 262  	15.3079   	103.475281  
 263  	15.3666   	105.628716  
 264  	15.4252   	106.948296  
 265  	15.4839   	108.098930  
 266  	15.5425   	109.124817  
 267  	15.6012   	109.858215  
 268  	15.6598   	110.639221  
 269  	15.7185   	111.311333  
 270  	15.7771   	111.987976  
 271  	15.8358   	112.492729  
 272  	15.8944   	112.933655  
 273  	15.9531   	113.298637  
 274  	16.0117   	113.867981  
 275  	16.0704   	114.394707  
 276  	16.1290   	114.813538  
 277  	16.1877   	115.316223  
 278  	16.2463   	115.799614  
 279  	16.3050   	116.188774  
 280  	16.3636   	116.435844  
 281  	16.4223   	116.631157  
 282  	16.4809   	116.894096  
 283  	16.5396   	117.102356  
 284  	16.5982   	117.424133  
 285  	16.6569   	117.797539  
 286  	16.7155   	118.031059  
 287  	16.7742   	118.043999  
 288  	16.8328   	118.114197  
 289  	16.8915   	118.300591  
 290  	16.9501   	118.508354  
 291  	17.0088   	118.584282  
 292  	17.0674   	118.800957  
 293  	17.1261   	118.962090  
 294  	17.1848   	119.010437  
 295  	17.2434   	119.032898  
 296  	17.3021   	118.959892  
 297  	17.3607   	118.865532  
 298  	17.4194   	118.689751  
 299  	17.4780   	118.512268  
 300  	17.5367   	118.493835  
 301  	17.5953   	118.565735  
 302  	17.6540   	118.594910  
 303  	17.7126   	118.651665  
 304  	17.7713   	118.690361  
 305  	17.8299   	118.734673  
 306  	17.8886   	118.850403  
 307  	17.9472   	118.868340  
 308  	18.0059   	118.996399  
 309  	18.0645   	119.172661  
 310  	18.1232   	119.365784  
 311  	18.1818   	119.413628  
 312  	18.2405   	119.547180  
 313  	18.2991   	119.519707  
 314  	18.3578   	119.685852  
 315  	18.4164   	119.723572  
 316  	18.4751   	119.815605  
 317  	18.5337   	119.867851  
 318  	18.5924   	119.913383  
 319  	18.6510   	120.072807  
 320  	18.7097   	120.175591  
 321  	18.7683   	120.293510  
 322  	18.8270   	120.353569  
 323  	18.8856   	120.393982  
 324  	18.9443   	120.465385  
 325  	19.0029   	120.451225  
 326  	19.0616   	120.383850  
 327  	19.1202   	120.479301  
 328  	19.1789   	120.392876  
 329  	19.2375   	120.415833  
 330  	19.2962   	120.410217  
 331  	19.3548   	120.356384  
 332  	19.4135   	120.448547  
 333  	19.4721   	120.283989  
