
      	X(nS)     	Ch1(mV)      
 267  	15.6012   	135.331604  
 268  	15.6598   	135.388977  
 269  	15.7185   	135.391174  
 270  	15.7771   	135.306458  
 271  	15.8358   	135.092468  
 272  	15.8944   	135.004211  
 273  	15.9531   	135.028366  
 274  	16.0117   	135.061569  
 275  	16.0704   	134.962708  
 276  	16.1290   	134.908264  
 277  	16.1877   	134.791428  
 278  	16.2463   	134.674606  
 279  	16.3050   	134.375900  
 280  	16.3636   	134.018860  
 281  	16.4223   	133.523010  
 282  	16.4809   	133.179871  
 283  	16.5396   	132.721741  
 284  	16.5982   	132.107361  
 285  	16.6569   	131.393127  
 286  	16.7155   	130.592346  
 287  	16.7742   	129.703415  
 288  	16.8328   	128.783737  
 289  	16.8915   	127.741508  
 290  	16.9501   	126.920586  
 291  	17.0088   	125.997368  
 292  	17.0674   	125.033875  
 293  	17.1261   	123.941216  
 294  	17.1848   	122.800102  
 295  	17.2434   	121.648979  
 296  	17.3021   	120.547913  
 297  	17.3607   	119.556206  
 298  	17.4194   	118.633598  
 299  	17.4780   	117.652641  
 300  	17.5367   	116.822693  
 301  	17.5953   	115.890556  
 302  	17.6540   	114.966362  
 303  	17.7126   	113.944389  
 304  	17.7713   	112.875175  
 305  	17.8299   	111.562309  
 306  	17.8886   	110.143982  
 307  	17.9472   	108.668762  
 308  	18.0059   	107.026428  
 309  	18.0645   	105.392387  
 310  	18.1232   	103.790825  
 311  	18.1818   	102.250542  
 312  	18.2405   	100.590141  
 313  	18.2991   	98.856743   
 314  	18.3578   	97.218803   
 315  	18.4164   	95.488213   
 316  	18.4751   	93.953552   
 317  	18.5337   	92.491264   
 318  	18.5924   	90.885307   
 319  	18.6510   	89.634819   
 320  	18.7097   	88.349541   
 321  	18.7683   	86.993958   
 322  	18.8270   	85.531799   
 323  	18.8856   	84.038757   
 324  	18.9443   	82.388977   
 325  	19.0029   	80.732483   
 326  	19.0616   	78.823792   
 327  	19.1202   	76.754700   
 328  	19.1789   	74.702820   
 329  	19.2375   	72.547668   
 330  	19.2962   	70.378479   
 331  	19.3548   	68.233452   
 332  	19.4135   	66.069397   
 333  	19.4721   	63.936214   
 334  	19.5308   	61.749569   
