
      	X(nS)     	Ch1(mV)      
 199  	9.6774    	137.433472  
 200  	9.7263    	137.541260  
 201  	9.7752    	137.503052  
 202  	9.8240    	137.516479  
 203  	9.8729    	137.586182  
 204  	9.9218    	137.703003  
 205  	9.9707    	137.804077  
 206  	10.0196   	137.777100  
 207  	10.0684   	137.887085  
 208  	10.1173   	137.806274  
 209  	10.1662   	138.062378  
 210  	10.2151   	138.271240  
 211  	10.2639   	138.525024  
 212  	10.3128   	138.563232  
 213  	10.3617   	138.819214  
 214  	10.4106   	138.783325  
 215  	10.4594   	138.767578  
 216  	10.5083   	138.801270  
 217  	10.5572   	138.821533  
 218  	10.6061   	139.014648  
 219  	10.6549   	139.039429  
 220  	10.7038   	139.144897  
 221  	10.7527   	139.131470  
 222  	10.8016   	139.243774  
 223  	10.8504   	139.349365  
 224  	10.8993   	139.308960  
 225  	10.9482   	139.329102  
 226  	10.9971   	139.594116  
 227  	11.0459   	139.751343  
 228  	11.0948   	139.852417  
 229  	11.1437   	139.877197  
 230  	11.1926   	139.742432  
 231  	11.2414   	139.764893  
 232  	11.2903   	139.683960  
 233  	11.3392   	139.569458  
 234  	11.3881   	139.627808  
 235  	11.4370   	139.697510  
 236  	11.4858   	139.481812  
 237  	11.5347   	139.365112  
 238  	11.5836   	139.463867  
 239  	11.6325   	139.481812  
 240  	11.6813   	139.288696  
 241  	11.7302   	139.308960  
 242  	11.7791   	139.367310  
 243  	11.8280   	139.304443  
 244  	11.8768   	139.360596  
 245  	11.9257   	139.230347  
 246  	11.9746   	139.079834  
 247  	12.0235   	139.023682  
 248  	12.0723   	138.846191  
 249  	12.1212   	138.776611  
 250  	12.1701   	138.877686  
 251  	12.2190   	138.960815  
 252  	12.2678   	139.104492  
 253  	12.3167   	139.070801  
 254  	12.3656   	139.174194  
 255  	12.4145   	139.023682  
 256  	12.4633   	138.783325  
 257  	12.5122   	138.507080  
 258  	12.5611   	138.448608  
 259  	12.6100   	138.284668  
 260  	12.6588   	138.219604  
 261  	12.7077   	138.176880  
 262  	12.7566   	138.450928  
 263  	12.8055   	138.484619  
 264  	12.8544   	138.421753  
 265  	12.9032   	138.399292  
 266  	12.9521   	138.504761  
 267  	13.0010   	138.536255  
 268  	13.0499   	138.491333  
 269  	13.0987   	138.262207  
 270  	13.1476   	138.170166  
 271  	13.1965   	138.021851  
 272  	13.2454   	137.806274  
 273  	13.2942   	137.693970  
 274  	13.3431   	137.509766  
 275  	13.3920   	137.426636  
 276  	13.4409   	137.240234  
 277  	13.4897   	137.190796  
 278  	13.5386   	137.089722  
 279  	13.5875   	137.125732  
 280  	13.6364   	136.883179  
 281  	13.6852   	136.764038  
 282  	13.7341   	136.678711  
 283  	13.7830   	136.521484  
 284  	13.8319   	136.364258  
 285  	13.8807   	136.182373  
 286  	13.9296   	135.912842  
 287  	13.9785   	135.840942  
 288  	14.0274   	135.719604  
 289  	14.0762   	135.571411  
 290  	14.1251   	135.299683  
 291  	14.1740   	135.252441  
 292  	14.2229   	135.137939  
 293  	14.2718   	134.904297  
 294  	14.3206   	134.794312  
 295  	14.3695   	134.753784  
 296  	14.4184   	134.929077  
 297  	14.4673   	134.787476  
 298  	14.5161   	134.747070  
 299  	14.5650   	134.713379  
 300  	14.6139   	134.475342  
 301  	14.6628   	134.502319  
 302  	14.7116   	134.553955  
 303  	14.7605   	134.421387  
 304  	14.8094   	134.302368  
 305  	14.8583   	134.279907  
 306  	14.9071   	134.129395  
 307  	14.9560   	134.075562  
 308  	15.0049   	134.199097  
 309  	15.0538   	134.237183  
 310  	15.1026   	134.203491  
 311  	15.1515   	134.219238  
 312  	15.2004   	134.279907  
 313  	15.2493   	134.390015  
 314  	15.2981   	134.432617  
 315  	15.3470   	134.302368  
 316  	15.3959   	134.455078  
 317  	15.4448   	134.306885  
 318  	15.4936   	134.257446  
 319  	15.5425   	134.203491  
 320  	15.5914   	134.165405  
 321  	15.6403   	134.113647  
 322  	15.6892   	134.176636  
 323  	15.7380   	134.066528  
 324  	15.7869   	134.172119  
 325  	15.8358   	134.311401  
 326  	15.8847   	134.574097  
 327  	15.9335   	134.538208  
 328  	15.9824   	134.668457  
 329  	16.0313   	134.576416  
 330  	16.0802   	134.720093  
 331  	16.1290   	134.688721  
 332  	16.1779   	134.744873  
 333  	16.2268   	134.668457  
 334  	16.2757   	134.693237  
 335  	16.3245   	134.486572  
 336  	16.3734   	134.423706  
 337  	16.4223   	134.342773  
 338  	16.4712   	134.345093  
 339  	16.5200   	134.416870  
 340  	16.5689   	134.511230  
 341  	16.6178   	134.374268  
 342  	16.6667   	134.311401  
 343  	16.7155   	134.311401  
 344  	16.7644   	134.142944  
 345  	16.8133   	134.136108  
 346  	16.8622   	134.124878  
 347  	16.9110   	134.005859  
 348  	16.9599   	134.059814  
 349  	17.0088   	133.877808  
 350  	17.0577   	133.952026  
 351  	17.1066   	134.026123  
 352  	17.1554   	133.722900  
 353  	17.2043   	133.361206  
 354  	17.2532   	132.986206  
 355  	17.3021   	132.597534  
 356  	17.3509   	132.422363  
 357  	17.3998   	131.833862  
 358  	17.4487   	131.431885  
 359  	17.4976   	130.832153  
 360  	17.5464   	130.212280  
 361  	17.5953   	129.778687  
 362  	17.6442   	129.059937  
 363  	17.6931   	128.107666  
 364  	17.7419   	127.447266  
 365  	17.7908   	126.685905  
 366  	17.8397   	126.144531  
 367  	17.8886   	125.522339  
 368  	17.9374   	124.749756  
 369  	17.9863   	123.678345  
 370  	18.0352   	122.669800  
 371  	18.0841   	121.739998  
 372  	18.1329   	120.744987  
 373  	18.1818   	119.646599  
 374  	18.2307   	118.808838  
 375  	18.2796   	118.036133  
 376  	18.3284   	117.090576  
 377  	18.3773   	116.322380  
 378  	18.4262   	115.614868  
 379  	18.4751   	114.907356  
 380  	18.5239   	114.208862  
