
      	X(nS)     	Ch1(mV)      
 187  	9.0909    	-19.110352  
 188  	9.1398    	-19.175476  
 189  	9.1887    	-19.206909  
 190  	9.2375    	-19.213623  
 191  	9.2864    	-19.121582  
 192  	9.3353    	-19.236084  
 193  	9.3842    	-19.155273  
 194  	9.4330    	-19.220398  
 195  	9.4819    	-19.137268  
 196  	9.5308    	-19.197937  
 197  	9.5797    	-19.128296  
 198  	9.6285    	-19.081116  
 199  	9.6774    	-19.074402  
 200  	9.7263    	-19.119324  
 201  	9.7752    	-18.957581  
 202  	9.8240    	-18.903687  
 203  	9.8729    	-19.000244  
 204  	9.9218    	-18.984558  
 205  	9.9707    	-18.993530  
 206  	10.0196   	-18.930664  
 207  	10.0684   	-18.899170  
 208  	10.1173   	-19.049683  
 209  	10.1662   	-19.085632  
 210  	10.2151   	-19.101318  
 211  	10.2639   	-19.069885  
 212  	10.3128   	-19.020508  
 213  	10.3617   	-19.031738  
 214  	10.4106   	-19.042969  
 215  	10.4594   	-19.182188  
 216  	10.5083   	-19.283264  
 217  	10.5572   	-19.346191  
 218  	10.6061   	-19.276550  
 219  	10.6549   	-19.283264  
 220  	10.7038   	-19.359619  
 221  	10.7527   	-19.247314  
 222  	10.8016   	-19.290039  
 223  	10.8504   	-19.130554  
 224  	10.8993   	-18.928406  
 225  	10.9482   	-18.962097  
 226  	10.9971   	-19.049683  
 227  	11.0459   	-19.123779  
 228  	11.0948   	-19.249573  
 229  	11.1437   	-19.249573  
 230  	11.1926   	-19.060913  
 231  	11.2414   	-19.108093  
 232  	11.2903   	-18.980042  
 233  	11.3392   	-19.119324  
 234  	11.3881   	-19.085632  
 235  	11.4370   	-18.971069  
 236  	11.4858   	-18.852051  
 237  	11.5347   	-18.964355  
 238  	11.5836   	-19.056396  
 239  	11.6325   	-18.890198  
 240  	11.6813   	-19.076660  
 241  	11.7302   	-19.083374  
 242  	11.7791   	-19.038452  
 243  	11.8280   	-19.042969  
 244  	11.8768   	-18.944092  
 245  	11.9257   	-18.941895  
 246  	11.9746   	-19.150757  
 247  	12.0235   	-18.881226  
 248  	12.0723   	-19.009277  
 249  	12.1212   	-18.867737  
 250  	12.1701   	-19.007019  
 251  	12.2190   	-18.919434  
 252  	12.2678   	-18.793640  
 253  	12.3167   	-18.872253  
 254  	12.3656   	-18.910400  
 255  	12.4145   	-18.962097  
 256  	12.4633   	-19.128296  
 257  	12.5122   	-19.123779  
 258  	12.5611   	-19.179930  
 259  	12.6100   	-19.139526  
 260  	12.6588   	-19.148499  
 261  	12.7077   	-19.184446  
 262  	12.7566   	-19.119324  
 263  	12.8055   	-19.296753  
 264  	12.8544   	-19.051941  
 265  	12.9032   	-19.105835  
 266  	12.9521   	-19.101318  
