
      	X(nS)     	Ch1(mV)      
 521  	25.4154   	-12.131714  
 522  	25.4643   	-10.862671  
 523  	25.5132   	-9.721680   
 524  	25.5621   	-8.762573   
 525  	25.6109   	-7.983154   
 526  	25.6598   	-7.293640   
 527  	25.7087   	-5.793213   
 528  	25.7576   	1.481873    
 529  	25.8065   	19.520264   
 530  	25.8553   	36.002075   
 531  	25.9042   	52.097534   
 532  	25.9531   	64.192749   
 533  	26.0020   	73.235596   
 534  	26.0508   	80.697144   
 535  	26.0997   	87.298340   
 536  	26.1486   	91.386230   
 537  	26.1975   	94.670044   
 538  	26.2463   	97.315918   
 539  	26.2952   	99.818115   
 540  	26.3441   	101.129761  
 541  	26.3930   	102.670654  
 542  	26.4418   	104.236206  
 543  	26.4907   	105.271606  
 544  	26.5396   	105.891472  
 545  	26.5885   	106.531616  
 546  	26.6373   	107.481812  
 547  	26.6862   	108.097168  
 548  	26.7351   	108.515015  
 549  	26.7840   	108.966423  
 550  	26.8328   	109.570671  
 551  	26.8817   	109.983887  
 552  	26.9306   	110.320801  
 553  	26.9795   	110.410645  
 554  	27.0283   	110.639771  
 555  	27.0772   	111.093506  
 556  	27.1261   	111.304565  
 557  	27.1750   	111.693245  
 558  	27.2239   	112.279427  
 559  	27.2727   	112.607307  
 560  	27.3216   	113.007202  
 561  	27.3705   	113.296875  
 562  	27.4194   	113.579956  
 563  	27.4682   	113.750610  
 564  	27.5171   	114.336792  
 565  	27.5660   	114.321159  
 566  	27.6149   	114.509758  
 567  	27.6637   	114.855705  
 568  	27.7126   	115.149902  
 569  	27.7615   	115.188110  
 570  	27.8104   	115.307129  
 571  	27.8592   	115.170166  
 572  	27.9081   	115.408203  
 573  	27.9570   	115.414917  
 574  	28.0059   	115.565430  
 575  	28.0547   	115.722656  
 576  	28.1036   	115.915886  
 577  	28.1525   	116.061890  
 578  	28.2014   	116.205559  
 579  	28.2502   	116.481812  
 580  	28.2991   	116.497559  
 581  	28.3480   	116.360596  
 582  	28.3969   	116.254997  
 583  	28.4457   	116.142700  
 584  	28.4946   	116.086540  
 585  	28.5435   	115.963013  
 586  	28.5924   	115.922607  
 587  	28.6413   	115.655273  
 588  	28.6901   	115.576660  
 589  	28.7390   	115.601440  
 590  	28.7879   	115.704712  
