
      	X(nS)     	Ch1(mV)      
 190  	9.2375    	100.709839  
 191  	9.2864    	100.835571  
 192  	9.3353    	100.896240  
 193  	9.3842    	100.994995  
 194  	9.4330    	100.938843  
 195  	9.4819    	100.750244  
 196  	9.5308    	100.680542  
 197  	9.5797    	100.458252  
 198  	9.6285    	100.536873  
 199  	9.6774    	100.453735  
 200  	9.7263    	100.332397  
 201  	9.7752    	100.260620  
 202  	9.8240    	99.885498   
 203  	9.8729    	99.988770   
 204  	9.9218    	100.204468  
 205  	9.9707    	100.303223  
 206  	10.0196   	100.325684  
 207  	10.0684   	100.467155  
 208  	10.1173   	100.561523  
 209  	10.1662   	100.932121  
 210  	10.2151   	101.120842  
 211  	10.2639   	101.471191  
 212  	10.3128   	101.547600  
 213  	10.3617   	101.659912  
 214  	10.4106   	101.612671  
 215  	10.4594   	101.583496  
 216  	10.5083   	101.693604  
 217  	10.5572   	101.556511  
 218  	10.6061   	101.655388  
 219  	10.6549   	101.812622  
 220  	10.7038   	101.886726  
 221  	10.7527   	101.992302  
 222  	10.8016   	102.048462  
 223  	10.8504   	102.120361  
 224  	10.8993   	102.241570  
 225  	10.9482   	102.243896  
 226  	10.9971   	102.187744  
 227  	11.0459   	102.333740  
 228  	11.0948   	102.243896  
 229  	11.1437   	102.255127  
 230  	11.1926   	102.151726  
 231  	11.2414   	102.174202  
 232  	11.2903   	102.248413  
 233  	11.3392   	102.113655  
 234  	11.3881   	102.077637  
 235  	11.4370   	102.136108  
 236  	11.4858   	102.084343  
 237  	11.5347   	101.967651  
 238  	11.5836   	101.954094  
 239  	11.6325   	101.760986  
 240  	11.6813   	101.743042  
 241  	11.7302   	101.837288  
 242  	11.7791   	101.900269  
 243  	11.8280   	101.722778  
 244  	11.8768   	101.711548  
 245  	11.9257   	101.765495  
 246  	11.9746   	101.691284  
 247  	12.0235   	101.641968  
 248  	12.0723   	101.612671  
 249  	12.1212   	101.605949  
 250  	12.1701   	101.664421  
 251  	12.2190   	101.722778  
