
      	X(nS)     	Ch1(mV)      
 190  	9.2375    	119.123291  
 191  	9.2864    	119.253540  
 192  	9.3353    	119.462402  
 193  	9.3842    	119.516350  
 194  	9.4330    	119.352417  
 195  	9.4819    	119.177124  
 196  	9.5308    	119.105347  
 197  	9.5797    	119.064819  
 198  	9.6285    	118.948120  
 199  	9.6774    	118.692017  
 200  	9.7263    	118.761597  
 201  	9.7752    	118.635857  
 202  	9.8240    	118.644890  
 203  	9.8729    	118.750366  
 204  	9.9218    	118.617920  
 205  	9.9707    	118.669556  
 206  	10.0196   	118.739136  
 207  	10.0684   	118.799805  
 208  	10.1173   	118.997437  
 209  	10.1662   	119.253540  
 210  	10.2151   	119.451172  
 211  	10.2639   	119.577019  
 212  	10.3128   	119.691528  
 213  	10.3617   	119.893669  
 214  	10.4106   	119.938599  
 215  	10.4594   	120.035164  
 216  	10.5083   	120.044197  
 217  	10.5572   	120.104858  
 218  	10.6061   	120.230583  
 219  	10.6549   	120.257568  
 220  	10.7038   	120.235107  
 221  	10.7527   	120.437256  
 222  	10.8016   	120.381096  
 223  	10.8504   	120.515869  
 224  	10.8993   	120.540520  
 225  	10.9482   	120.715698  
 226  	10.9971   	120.881958  
 227  	11.0459   	120.859497  
 228  	11.0948   	120.834831  
 229  	11.1437   	120.756218  
 230  	11.1926   	120.711304  
 231  	11.2414   	120.632690  
 232  	11.2903   	120.634888  
 233  	11.3392   	120.569695  
 234  	11.3881   	120.401237  
 235  	11.4370   	120.740479  
 236  	11.4858   	120.610229  
 237  	11.5347   	120.524780  
 238  	11.5836   	120.558464  
 239  	11.6325   	120.405762  
 240  	11.6813   	120.367554  
 241  	11.7302   	120.360832  
 242  	11.7791   	120.212654  
 243  	11.8280   	120.129517  
 244  	11.8768   	120.183472  
 245  	11.9257   	120.093636  
 246  	11.9746   	120.017212  
 247  	12.0235   	120.102531  
 248  	12.0723   	119.920654  
 249  	12.1212   	119.949829  
 250  	12.1701   	119.954338  
 251  	12.2190   	120.015015  
 252  	12.2678   	119.911621  
 253  	12.3167   	120.095825  
 254  	12.3656   	120.129517  
 255  	12.4145   	120.080078  
 256  	12.4633   	119.940796  
 257  	12.5122   	119.738647  
 258  	12.5611   	119.597160  
 259  	12.6100   	119.489388  
 260  	12.6588   	119.653320  
 261  	12.7077   	119.563477  
 262  	12.7566   	119.619629  
 263  	12.8055   	119.725212  
 264  	12.8544   	119.848755  
 265  	12.9032   	119.810547  
 266  	12.9521   	119.736443  
 267  	13.0010   	120.039673  
 268  	13.0499   	119.846558  
 269  	13.0987   	119.884636  
 270  	13.1476   	119.660034  
 271  	13.1965   	119.545525  
 272  	13.2454   	119.502808  
 273  	13.2942   	119.527580  
 274  	13.3431   	119.448982  
 275  	13.3920   	119.444458  
 276  	13.4409   	119.293945  
 277  	13.4897   	119.001945  
 278  	13.5386   	118.864990  
 279  	13.5875   	118.918823  
 280  	13.6364   	118.790894  
 281  	13.6852   	118.748169  
 282  	13.7341   	118.532593  
 283  	13.7830   	118.330444  
 284  	13.8319   	118.161987  
 285  	13.8807   	117.928345  
 286  	13.9296   	117.687988  
 287  	13.9785   	117.400513  
 288  	14.0274   	117.238777  
 289  	14.0762   	117.020882  
 290  	14.1251   	116.807495  
 291  	14.1740   	116.827759  
 292  	14.2229   	116.621086  
 293  	14.2718   	116.311157  
 294  	14.3206   	116.259521  
 295  	14.3695   	116.317871  
 296  	14.4184   	116.099976  
 297  	14.4673   	116.279663  
 298  	14.5161   	115.994499  
 299  	14.5650   	115.940552  
 300  	14.6139   	115.861938  
 301  	14.6628   	115.819206  
 302  	14.7116   	115.778801  
 303  	14.7605   	115.801270  
 304  	14.8094   	115.626099  
 305  	14.8583   	115.742920  
 306  	14.9071   	115.680061  
 307  	14.9560   	115.441887  
 308  	15.0049   	115.500359  
 309  	15.0538   	115.630608  
 310  	15.1026   	115.749626  
 311  	15.1515   	115.657585  
 312  	15.2004   	115.635132  
 313  	15.2493   	115.700188  
 314  	15.2981   	115.850708  
 315  	15.3470   	115.841675  
 316  	15.3959   	115.920288  
 317  	15.4448   	115.900146  
 318  	15.4936   	115.891113  
 319  	15.5425   	115.958488  
 320  	15.5914   	115.918083  
 321  	15.6403   	115.855225  
 322  	15.6892   	115.870972  
 323  	15.7380   	115.821533  
 324  	15.7869   	115.848518  
 325  	15.8358   	115.929321  
 326  	15.8847   	115.857414  
 327  	15.9335   	115.747429  
 328  	15.9824   	116.135979  
 329  	16.0313   	116.064087  
 330  	16.0802   	116.106819  
 331  	16.1290   	116.252800  
 332  	16.1779   	116.203362  
 333  	16.2268   	116.176384  
 334  	16.2757   	116.012451  
 335  	16.3245   	116.041626  
 336  	16.3734   	115.985466  
 337  	16.4223   	115.900146  
 338  	16.4712   	115.900146  
 339  	16.5200   	116.010132  
 340  	16.5689   	116.093262  
 341  	16.6178   	116.075310  
 342  	16.6667   	116.086540  
 343  	16.7155   	115.799065  
 344  	16.7644   	115.563232  
 345  	16.8133   	115.513794  
 346  	16.8622   	115.421745  
 347  	16.9110   	115.379028  
 348  	16.9599   	115.194817  
 349  	17.0088   	115.410515  
 350  	17.0577   	115.286987  
 351  	17.1066   	115.244255  
 352  	17.1554   	114.963501  
 353  	17.2043   	114.682739  
 354  	17.2532   	114.375000  
 355  	17.3021   	114.130241  
 356  	17.3509   	113.802246  
 357  	17.3998   	113.344116  
 358  	17.4487   	112.870117  
 359  	17.4976   	112.483765  
 360  	17.5464   	111.825684  
 361  	17.5953   	111.044067  
 362  	17.6442   	110.347778  
 363  	17.6931   	109.759270  
 364  	17.7419   	108.908081  
 365  	17.7908   	108.209473  
 366  	17.8397   	107.573853  
 367  	17.8886   	106.859619  
 368  	17.9374   	105.882576  
 369  	17.9863   	104.934692  
 370  	18.0352   	104.031738  
 371  	18.0841   	103.128784  
 372  	18.1329   	102.156250  
 373  	18.1818   	101.123055  
 374  	18.2307   	100.157227  
 375  	18.2796   	99.330688   
 376  	18.3284   	98.679321   
 377  	18.3773   	98.106567   
 378  	18.4262   	97.349609   
 379  	18.4751   	96.857788   
 380  	18.5239   	95.984009   
 381  	18.5728   	95.251831   
 382  	18.6217   	94.162476   
 383  	18.6706   	93.192139   
 384  	18.7195   	92.026367   
 385  	18.7683   	90.898804   
 386  	18.8172   	89.703979   
 387  	18.8661   	88.560669   
 388  	18.9150   	87.417358   
 389  	18.9638   	86.067505   
 390  	19.0127   	85.101685   
 391  	19.0616   	83.920288   
 392  	19.1105   	82.709595   
 393  	19.1593   	81.323730   
 394  	19.2082   	79.991821   
 395  	19.2571   	78.828369   
 396  	19.3060   	77.509888   
 397  	19.3548   	76.016235   
 398  	19.4037   	74.837036   
 399  	19.4526   	73.646606   
 400  	19.5015   	72.496582   
 401  	19.5503   	71.535278   
 402  	19.5992   	70.484131   
 403  	19.6481   	69.309448   
 404  	19.6970   	68.276245   
 405  	19.7458   	67.020630   
 406  	19.7947   	65.774048   
 407  	19.8436   	64.509521   
 408  	19.8925   	63.218018   
 409  	19.9413   	61.623287   
 410  	19.9902   	60.120602   
 411  	20.0391   	58.685425   
 412  	20.0880   	56.836792   
 413  	20.1369   	55.163448   
 414  	20.1857   	53.344116   
 415  	20.2346   	51.724731   
 416  	20.2835   	50.006470   
 417  	20.3324   	48.189331   
 418  	20.3812   	46.540771   
 419  	20.4301   	44.824707   
 420  	20.4790   	42.969482   
 421  	20.5279   	40.824463   
 422  	20.5767   	38.769287   
 423  	20.6256   	37.001587   
 424  	20.6745   	35.321533   
 425  	20.7234   	33.854797   
 426  	20.7722   	32.358887   
 427  	20.8211   	30.633911   
 428  	20.8700   	29.317688   
 429  	20.9189   	27.992491   
 430  	20.9677   	26.683043   
 431  	21.0166   	25.753172   
 432  	21.0655   	24.484131   
 433  	21.1144   	23.363281   
 434  	21.1632   	22.332336   
 435  	21.2121   	21.357544   
 436  	21.2610   	20.546692   
 437  	21.3099   	19.354004   
 438  	21.3587   	18.392700   
 439  	21.4076   	17.411133   
 440  	21.4565   	16.198242   
 441  	21.5054   	15.324524   
 442  	21.5543   	14.637207   
 443  	21.6031   	13.826416   
 444  	21.6520   	13.136841   
 445  	21.7009   	12.350708   
 446  	21.7498   	11.614014   
 447  	21.7986   	10.717773   
 448  	21.8475   	9.891235    
 449  	21.8964   	8.911926    
 450  	21.9453   	8.009033    
 451  	21.9941   	7.009521    
 452  	22.0430   	5.783142    
 453  	22.0919   	4.729736    
 454  	22.1408   	3.528076    
 455  	22.1896   	2.355591    
 456  	22.2385   	1.452637    
 457  	22.2874   	0.277954    
 458  	22.3363   	-0.858581   
 459  	22.3851   	-1.947937   
 460  	22.4340   	-3.095703   
 461  	22.4829   	-4.068237   
 462  	22.5318   	-5.137390   
 463  	22.5806   	-6.067261   
 464  	22.6295   	-6.790527   
 465  	22.6784   	-7.576660   
 466  	22.7273   	-8.185303   
 467  	22.7761   	-8.802979   
 468  	22.8250   	-9.470093   
 469  	22.8739   	-9.802490   
 470  	22.9228   	-10.033875  
 471  	22.9717   	-10.355042  
